"sgSCR_pre_r1"	"sgSCR_pre_r2"	"sgSCR_pre_r3"	"MBD2KO_pre_r1"	"MBD2KO_pre_r2"	"MBD2KO_pre_r3"	"sgSCR_post_r1"	"sgSCR_post_r2"	"sgSCR_post_r3"	"MBD2KO_post_r1"	"MBD2KO_post_r2"	"MBD2KO_post_r3"
"ARMC2"	3.10239502529671	2.08271331481615	2.61930861120786	2.36939857205406	2.42084920994577	2.9560763917939	3.87280650258757	2.99305280313874	3.05178305068242	2.89115964027458	2.76139447861039	2.34352913759696
"ARMC5"	4.96383204047473	4.53733972156375	4.71475550017415	3.63307781048289	7.06887969304164	4.03997106878499	4.91951096274638	4.77270582122123	3.87341694894307	4.99382119683791	5.04254643920158	7.03058741279089
"ARMC6"	73.0096962619825	76.0934186091756	82.2462903919268	86.3250879751697	107.001535079603	97.9446644481044	71.4899146288463	70.2154008952547	64.7917016914113	83.0551314842515	82.601713099302	94.0536360555581
"ARMC7"	3.92970036537583	4.83487019510891	6.28634066689886	4.81777709650993	6.10054000906333	5.22240162550255	4.60549962469874	4.93449245922873	3.63866440658288	3.94249041855624	4.20212203266798	4.68705827519392
"ARMC8"	191.210946725787	174.204092260693	168.054840495096	174.782634665188	161.034889445592	181.798698095325	233.519765061429	241.951917140215	228.179471174101	225.904700983273	211.186647298942	207.324211039411
"ARMC8P1"	3.30922136031649	3.42160044576938	4.81952784462246	3.55409785808109	2.32401524154793	4.53265046741731	5.02418140876226	3.39751939815749	7.62945762670604	7.62214814254207	5.28266769821118	6.4056463094317
"ARMCX1"	35.6775427909121	36.1499525357374	37.5084993124966	27.5640033882289	29.2438584561448	32.0241609111005	8.68764701931807	9.86898491845746	10.2117355926681	6.04515197511957	6.36321336375437	7.65552851615008
"ARMCX3"	71.8721514193737	64.7128779960731	62.653861980092	56.7076058244939	55.3890299235591	67.8912211315331	43.9615873266698	40.2848728638673	46.4810033873168	36.4023281980026	35.297825074411	36.0903487189932
"ARMCX4"	6.41161638561319	7.28949660185651	8.06747052252021	4.65981719170632	8.03721937701994	3.64582754987914	2.40742025836525	1.94143965608999	2.34752542360186	3.41682502941541	1.92097007207679	1.56235275839797
"ARMCX5"	20.3723939994484	23.1329943181365	22.6308264008359	23.6150057681388	21.6908089211141	23.4515393748982	16.4332600244932	14.6416907396787	17.0195593211135	14.9814635905137	17.0486093896815	15.1548217564604
"ARMCX5-GPRASP2"	3.10239502529671	1.71080022288469	1.67635751117303	2.05347876244685	1.45250952596746	1.67510995534987	2.30274981234937	2.91215948413499	2.93440677950232	2.89115964027458	2.28115196059119	1.87482331007757
"ARMCX6"	30.0932317453781	25.4388554881115	24.2024115675606	22.5092864345136	20.8193032055336	22.5647164573601	28.0516795322559	29.9305280313874	28.8745627103029	23.2606934694818	19.4498219797775	24.0602324793288
"ARMCX7P"	2.37850285272747	1.33888713095324	3.03839798900112	2.13245871484866	1.45250952596746	2.16778935398219	1.67472713625409	1.77965301808249	1.29113898298102	2.23407790384854	1.80090944257199	1.71858803423777
"ARMH3"	36.5048481309912	41.6542662963229	45.2616528016718	36.8046578192398	44.6404594313999	40.8923900864822	35.6926220914152	36.8064601467061	38.2646644047103	37.9793243654251	37.2187951464878	32.4969373746779
"ARMH4"	15.098322456444	12.1987494153517	12.7822260226944	12.3208725746811	11.0390723973527	9.26237269428754	5.65220408485754	3.88287931217999	4.34292203366344	5.78231928054915	5.28266769821118	5.15576410271332
"ARMT1"	67.0117325464089	67.0931217844344	60.5584150911257	65.0005008266831	59.456056596268	72.2267998394975	33.9132245091452	34.9459138096199	35.4476338963881	26.4146858043268	31.5759455597623	26.5599968927656
"ARNT"	51.1895179173957	51.0264762129956	55.31979786871	59.2349643013515	64.007253110966	57.9390972791604	59.8714951210836	57.1106832166473	53.5235796581224	66.4966717263153	63.8722548965533	72.8056385413456
"ARNTL"	7.3423348932022	10.7854796660122	10.6867791337281	8.05595514498381	10.6517365237614	9.26237269428754	6.28022676095282	4.12555926919123	4.69505084720372	13.6673001176616	11.1656385439463	14.5298806531012
"ARNTL2"	40.0208958263275	43.216301282435	36.7750929013584	32.7766802467479	33.5045530656494	37.7392419352354	22.3994754473984	20.8704763029674	19.6018372870755	14.8500472432285	14.2872149110711	13.7487042739022
"ARPC1A"	23.8884416947846	29.2323690258123	27.1360372121134	25.9054243877911	29.5343603613383	25.323721089701	27.8423386402242	39.3950463548261	33.4522372863265	35.6138301142914	36.498431369459	32.8094079263575
"ARPC1B"	58.9455054806374	54.3736940403787	62.1300002578504	52.6006482996002	56.7447054811287	53.2093750522901	34.8552585232882	31.7101810494699	34.6259999981274	14.9814635905137	14.5273361700807	17.1858803423777
"ARPC2"	164.737175843255	158.360594544413	167.111889395061	129.369162034152	133.727710357404	141.398987407475	65.5236992059411	64.2292952889773	68.6651186403544	58.2174418473472	58.1093446803229	55.3072876472883
"ARPC3"	79.0076599775561	78.3248971607644	70.4070154692673	74.3991151624975	71.9476385195882	69.6648669666095	52.0212116698925	56.9488965786398	49.7675389803594	49.1497138846678	44.0622510282614	49.0578766136964
"ARPC3P1"	21.3031125070374	19.8601591091397	23.2594604675258	20.7717274816739	15.2029330384594	22.4661805776336	16.9566122545726	12.29578448857	21.7146101683172	17.2155414943623	14.2872149110711	16.8734097906981
"ARPC3P5"	14.0641907813451	13.9095496382364	12.2583643004528	13.979451575119	10.4580685869657	14.8789178386959	8.89698791134983	8.25111853838247	9.39010169440744	8.27922987896811	8.52430469484076	6.56188158527149
"ARPC4"	48.5007755621385	51.9934502520174	49.7668636129493	51.1000292039659	54.323856271183	46.7060069903436	35.2739403073517	41.0938060539048	38.9689220317909	31.8027560430204	30.8555817827335	38.2776425807504
"ARPC5"	108.170173215345	112.615284236844	100.68622301483	85.1403886891426	82.308873138156	88.288148234911	55.998688618496	55.6546034745798	56.2232338952645	32.7226704740168	29.4148542286759	33.4343490297167
"ARPC5L"	35.2638901208726	36.8937787196003	38.1371333791864	37.6734372956596	44.4467914946043	40.5967824473028	29.2030544384306	33.3280474295449	28.6398101679427	29.9629271810274	32.6564912253055	33.1218784780371
"ARPIN"	0.827305340079122	1.48765236772582	0.733406411138201	1.57959904803604	1.74301143116095	0.985358797264632	0.628022676095282	0.566253233026248	0.469505084720372	0.65708173642604	0.600303147523997	0.781176379198987
"ARPP19"	193.589449578514	179.559640784506	176.017538673168	160.645223185265	144.476280849563	181.404554576419	152.818851183185	142.453134765603	173.247376261817	155.596955185686	154.638090802182	146.079982910211
"ARPP21"	9.5140114109099	9.37220991667266	12.677453678246	5.52859666812614	4.45436254630021	7.68579861866413	2.30274981234937	2.75037284612749	2.81703050832223	0.262832694570416	0	0.62494110335919
"ARRB1"	12.7198196037165	11.5293058498751	15.8206240116955	13.4265919083063	20.1414654267488	17.440850711584	3.34945427250817	2.75037284612749	2.11277288124167	1.05133077828166	1.0805456655432	2.18729386175716
"ARRB2"	11.6856879286176	12.0499841785791	13.4108600893842	16.348850147173	20.3351333635444	15.6672048765076	18.7360098368426	19.0099299658812	15.9631728804926	18.6611213144995	21.3707920518543	24.5289383068482
"ARRDC1"	12.3061669336769	11.5293058498751	12.677453678246	7.89799524018021	10.1675666817722	9.360908574014	7.22226077509574	9.62630496144621	7.74683389788614	6.70223371154561	6.48327399325917	9.68658710206744
"ARRDC1-AS1"	6.10137688308352	6.17375732606215	7.12451942248538	7.34513557336759	10.845404460557	7.58726273893767	6.48956765298458	7.84665194336372	9.27272542322735	7.62214814254207	6.96351651127837	8.28046961950927
"ARRDC2"	46.9495780494902	49.092528134952	61.3965938467122	65.0005008266831	71.3666347092012	60.205422512869	37.576690119701	38.1007532507661	34.039118642227	84.5007113043888	84.2825619123692	93.7411655038785
"ARRDC3"	32.8853872681451	36.3731003908963	26.9264925232168	35.9358783428199	39.7019270431106	32.7139120691858	41.8681784063521	48.6977780402573	45.3072406755159	99.6135912421877	111.416264180454	93.1162244005193
"ARRDC3-AS1"	3.41263452782638	3.86789615608713	3.667032055691	2.52735847685767	3.00185302033275	3.15314815124682	6.69890854501634	7.92754526236747	7.51208135552595	7.62214814254207	8.88448658335516	7.03058741279089
"ARRDC4"	30.0932317453781	26.5545947639059	24.4119562564573	30.723201484301	27.9850168669731	24.1412905329835	35.7972925374311	33.7325140245636	29.4614440662033	65.051091906178	72.7567414799085	64.5251689218364
"ARSA"	2.37850285272747	2.38024378836131	1.88590220006966	2.21143866725046	2.61451714674143	0.886822917538169	2.30274981234937	1.53697306107124	1.40851525416112	0.919914430996456	0.960485036038396	0.62494110335919
"ARSB"	27.1976630551011	29.6786647361301	28.3933053454932	30.6442215318992	29.3406924245427	28.8710127598537	29.72640666851	27.2610485042636	30.6352067780043	32.0655887375908	28.8145510811519	31.7157609954789
"ARSD"	2.37850285272747	1.71080022288469	3.03839798900112	0.315919809607208	0.193667936795661	0.197071759452926	1.98873847430173	1.1325064660525	1.7606440677014	0.262832694570416	0	0
"ARSG"	7.85940073075166	9.74412300860411	9.21996631145167	10.1884138598325	7.94038540862211	7.4887268592112	17.3752940386361	16.0168771627424	17.9585694905542	14.9814635905137	15.4878212061191	14.0611748255818
"ARSK"	14.5812566188945	13.6864017830775	16.7635751117303	13.1106720986991	10.9422384289549	15.962812515687	13.3978170900327	10.677918108495	10.3291118638482	9.06772796267936	10.0850928784032	9.06164599870825
"ART4"	3.41263452782638	4.16542662963229	3.03839798900112	16.6647699567802	13.169419702105	16.9481713129517	3.97747694860345	3.55930603616499	5.16455593192409	62.9484303496147	60.3904966409141	53.2762290613709
"ARV1"	87.590952880877	83.1597673558733	79.9412988140639	93.9071634057427	77.5640086866623	81.686244293238	111.997377236992	109.044194017055	124.184094908538	126.553942435655	128.344812940631	107.177399226101
"ARVCF"	20.0621544969187	22.6866986078187	26.8217201787685	37.8313972004632	46.1898029257652	31.0388021138359	26.3769523960018	27.4228351422711	26.8791661002413	41.0019003529849	38.5394620710406	45.6207005452209
"ASAH1"	146.329632026495	139.913705184613	139.451990460706	194.369662860835	165.295584055097	189.583032593715	194.059006913442	197.056125093134	200.478671175599	423.16063825837	400.162078139497	389.963248496134
"ASAH2"	8.68670607083078	9.96727086376299	7.64838114472695	8.29289500218922	9.10239302939608	8.5726215362023	7.22226077509574	9.62630496144621	8.3337152537866	7.09648275340124	7.20363777028797	6.4056463094317
"ASAH2B"	6.92868222316264	6.76881827315248	6.07679597800224	7.6610553829748	6.0037060406655	5.71508102413487	6.48956765298458	6.14789224428498	6.57307118608521	4.99382119683791	4.68236455068718	4.99952882687352
"ASAP1"	73.0096962619825	65.6054694167086	69.5688367136808	71.8717566856399	62.0705737430094	70.3546181246947	186.522734800299	161.705744688496	160.101233889647	215.785642242312	217.910042551211	226.541149967706
"ASAP1-IT2"	0.517065837549451	0.669443565476618	0.94295110003483	0.868779476419823	0.387335873591322	0.788287037811706	1.77939758226997	1.69875969907874	1.7606440677014	1.83982886199291	2.16109133108639	2.18729386175716
"ASB1"	20.5792203344682	24.3231162123171	23.6785498453191	25.4315446733803	30.0185302033275	27.7871180828626	42.1821897443998	42.1454192009536	43.5465966078145	56.1147802907838	54.5075257951789	51.5576410271332
"ASB13"	39.7106563237978	38.604578942485	43.2709782571538	31.7499408655244	35.7317343387995	34.3890220245357	19.4687029589537	18.8481433278737	18.6628271176348	10.3818914355314	10.5653353964224	10.6239987571062
"ASB14"	3.2058081928066	3.04968735383793	1.57158516672472	2.68531838166127	2.32401524154793	1.8721817148028	1.77939758226997	1.29429310406	0.704257627080558	1.18274712556687	0.840424406533596	1.09364693087858
"ASB16-AS1"	1.13754484260879	1.04135665740807	1.88590220006966	0.868779476419823	1.83984539955878	0.689751158085242	1.36071579820644	2.18411961310124	1.99539661006158	1.18274712556687	2.04103070158159	2.18729386175716
"ASB3"	5.68772421304396	5.42993114219924	5.76247894465729	5.13369690611713	5.42270223027851	4.92679398632316	5.23352230079402	5.90521228727373	4.69505084720372	5.38807023869353	6.00303147523997	6.0931757577521
"ASB6"	10.5481430860088	12.4962798888969	14.1442665005224	10.4253537170379	13.169419702105	14.0906308008842	15.3865555643344	13.9136508686449	14.6720338975116	15.9013780215102	12.7264267275087	20.3105858591737
"ASB7"	22.3372441821363	21.5709593320244	21.5831029563528	20.6927475292721	21.9813108263076	22.4661805776336	19.6780438509855	15.7741972057312	20.5408474565163	21.9465299966297	16.9285487601767	19.8418800316543
"ASB8"	22.4406573496462	22.8354638445913	23.1546881230775	25.6684845305857	24.6926619414468	26.9988310450509	21.7714527713031	24.6724622961437	22.770996608938	25.3633550260452	24.8525503074935	25.466349961887
"ASB9"	4.13652670039561	3.94227877447342	2.51453626675955	0.473879714410812	0.968339683978306	0.492679398632316	0.209340892031761	0.161786638007499	0.234752542360186	0.131416347285208	0.120060629504799	0
"ASCC1"	22.3372441821363	22.0916376607284	20.6401518563179	23.3780659109334	20.6256352687379	20.4954629831043	30.0404180065577	30.3349946264061	29.6961966085635	30.3571762228831	29.4148542286759	31.0908198921197
"ASCC2"	45.0881410343121	51.4727719233133	55.2150255242617	47.2300115362776	54.7111921447743	51.6328009766667	58.5107793228771	61.9642823568723	66.2002169455724	72.5418237014349	81.0409249157396	89.9915188837233
"ASCC3"	464.325122119407	455.519154997646	414.793711670877	357.226324713351	323.812790322346	382.51628509813	263.97886485205	269.051179006472	265.739877951731	252.84505217674	249.726109369983	229.509620208662
"ASF1A"	133.816638757798	120.797372259336	124.993406926839	130.948761082188	104.677519838055	113.710405204339	163.181225338757	149.167280242914	167.730691516353	223.933455773995	222.352285842889	195.137859523907
"ASF1B"	14.6846697864044	15.6947324795074	15.1919899450056	13.7425117179136	19.9477974899531	14.5833101995166	12.9791353059692	15.2079439727049	12.9113898298102	13.1416347285208	17.7689731667103	17.1858803423777
"ASH1L"	155.429990767365	145.492401563585	141.861754383018	136.714297607519	110.003388099936	145.340422596533	220.854641093508	208.381189753659	204.469464395722	205.009501764925	201.101554420539	215.135974831401
"ASH1L-AS1"	7.13550855818242	6.84320089153877	5.76247894465729	5.52859666812614	5.90687207226767	6.10922454304072	9.52501058744511	12.9429310406	10.3291118638482	10.5133077828166	7.44375902929757	8.90541072286845
"ASH2L"	139.607776138352	156.277881229597	163.340084994922	171.070576902303	195.120446321629	178.744085823804	150.097419586772	163.242717749567	160.101233889647	209.871906614477	234.718530681883	210.292681280367
"ASIC4"	14.8914961214242	15.1740541508034	20.5353795118696	9.79351409782345	10.845404460557	10.7404108901845	2.19807936633349	2.18411961310124	2.11277288124167	1.7084125147077	1.32066692455279	1.56235275839797
"ASL"	14.6846697864044	18.3725067414139	19.6972007562831	15.4010907183514	19.3667936795661	17.7364583507634	12.4557830758898	14.0754375066524	14.3199050839713	9.59339335182019	9.36472910137436	9.53035182622765
"ASMTL"	9.10035874087034	12.273132033738	14.5633558783157	9.87249405022526	13.4599216072985	9.16383681456108	8.68764701931807	12.3766778075737	9.9769830503079	10.119058740961	10.0850928784032	11.561410412145
"ASMTL-AS1"	0.930718507589012	1.33888713095324	0.733406411138201	0.868779476419823	0.581003810386984	1.0838946769911	0.837363568127043	1.21339978505625	0.352128813540279	0.65708173642604	0.840424406533596	1.09364693087858
"ASNS"	146.226218858985	139.244261619137	147.30991629433	179.521431809296	125.206321138395	94.0032292590459	446.314781811714	475.329142466033	446.499335569074	606.486442721235	631.879093083759	637.283690150534
"ASNSD1"	110.135023398033	107.854796660122	98.5907761258639	111.361732886541	101.481998880926	128.687858922761	70.3385397226716	69.0828944292022	71.7169016910368	83.7122132206775	83.6822587648452	76.399049885661
"ASNSP4"	1.55119751264835	1.48765236772582	3.03839798900112	1.18469928602703	1.45250952596746	1.28096643644402	4.60549962469874	2.99305280313874	5.86881355900465	6.30798466968999	5.52278895722077	10.9364693087858
"ASNSP6"	0.517065837549451	0.371913091931455	0.838178755586515	0.552859666812614	0.484169841989153	0.29560763917939	2.40742025836525	1.21339978505625	1.7606440677014	3.67965772398583	2.76139447861039	2.49976441343676
"ASPDH"	0.413652670039561	0.371913091931455	0.209544688896629	0.631839619214416	0.581003810386984	0.492679398632316	1.15137490617468	1.45607974206749	1.52589152534121	1.18274712556687	1.32066692455279	1.56235275839797
"ASPH"	20.4758071669583	20.6039852930026	18.0208432451101	23.2201060061298	19.3667936795661	24.7325058113423	10.3623741555722	9.14094504742372	8.92059660968707	10.9075568246723	7.44375902929757	8.90541072286845
"ASPHD2"	1.24095801011868	1.41326974933953	1.15249578893146	1.42163914323244	1.74301143116095	0.886822917538169	2.30274981234937	2.50769288911624	2.93440677950232	1.97124520927812	2.52127321960079	2.34352913759696
"ASPM"	702.175407392155	638.946691938239	617.947287556158	615.490769067243	485.719185483518	621.958472833436	565.534419823801	517.312775028979	555.07238641066	677.057021213392	635.600972598408	564.321816333348
"ASPN"	4.75700570545495	3.49598306415567	2.61930861120786	5.60757662052795	2.80818508353709	4.03997106878499	4.50082917868286	3.96377263118374	4.81242711838381	7.62214814254207	7.08357714078317	4.99952882687352
"ASPRV1"	1.13754484260879	1.11573927579436	0.523861722241572	0.710819571616218	1.2588415891718	0.985358797264632	0.314011338047641	1.05161314704875	1.05638644062084	0.919914430996456	1.44072755405759	1.24988220671838
"ASPSCR1"	7.3423348932022	8.03332278571942	8.27701521141684	11.2941331934577	13.0725857337071	10.7404108901845	13.083805751985	11.64863793654	13.3808949145306	14.9814635905137	14.7674574290903	15.1548217564604
"ASRGL1"	2.0682633501978	2.82653949867906	2.2002192334146	4.50185728690272	5.03536635668719	5.41947338495548	2.61676115039701	2.50769288911624	2.46490169478195	1.44557982013729	2.52127321960079	1.71858803423777
"ASS1"	1.0341316750989	1.48765236772582	1.04772344448314	3.9489976200901	2.5176831783436	1.47803819589695	24.0742025836525	26.2094353572149	24.0621355919191	31.5399233484499	34.4574006678774	34.0592901330758
"ASS1P11"	0	0	0.104772344448314	0.473879714410812	0.0968339683978306	0	2.30274981234937	1.77965301808249	2.69965423714214	4.59957215498228	3.00151573761999	3.59341134431534
"ASS1P9"	0.10341316750989	0.223147855158873	0	0.236939857205406	0	0.0985358797264632	1.25604535219056	1.29429310406	0.821633898260651	0.788498083711248	2.04103070158159	1.40611748255818
"ASTE1"	15.6153882939934	18.5956545965727	19.1733390340415	16.6647699567802	16.4617746276312	19.5101041858397	16.8519418085567	17.5538502238137	13.4982711857107	12.7473856866652	13.0866086160231	13.904939549742
"ASTN2"	13.1334722737561	11.8268363234203	11.1058685115213	7.26615562096579	5.90687207226767	6.79897570112596	19.0500211748902	19.0099299658812	19.7192135582556	6.04515197511957	6.24315273424957	7.03058741279089
"ASXL1"	71.0448460792946	74.6057662414498	79.4174370918223	76.610553829748	87.5379074316389	86.2188947606553	93.4707082921812	87.3647845240497	86.5063118597285	128.525187644933	127.384327904592	144.048924324293
"ASXL2"	92.9684375913913	90.1517334841846	83.0844691475133	83.402829736303	79.6943559914146	95.1856598157634	106.868525382214	84.4526250399147	84.0414101649466	86.9976219028077	90.1655327581044	98.1157532273928
"ATAD1"	93.5889165964506	96.4742560470194	86.3324118254111	96.3555419301985	83.47088075893	86.7115741592876	96.8201625646893	89.4680108181472	96.2485423676763	92.3856921415013	99.4102012299739	88.8978719528448
"ATAD2"	422.132549775372	409.476314216532	409.555094448461	465.270899599016	370.583597058498	446.071927521699	478.343938292573	477.513262079135	504.60058980322	594.264722423711	608.947512848343	556.353817265519
"ATAD2B"	108.687239052895	90.8211770496612	99.7432719147953	104.174557217977	85.9885639372736	95.7768750941222	123.720467190771	117.457099193445	120.662806773136	148.10622339043	147.794634920408	133.268690291347
"ATAD3A"	44.3642488617429	45.7453103075689	56.3675213131932	58.6031246821371	76.8861709078775	61.8805324682189	45.9503258009715	43.7632855810286	39.4384271165112	36.008079156147	35.7780675924302	42.8084655801045
"ATAD3B"	75.4916122822199	76.7628621746523	90.8376226366886	90.3530655476616	121.913966212869	103.561209592513	77.2467891597197	81.1359989607609	73.8296745722785	66.6280880736005	57.0287990147797	71.2432857829476
"ATAD3C"	13.3402986087758	12.1243667969654	15.0872176005573	16.348850147173	21.5939749527162	17.8349942304898	12.5604535219056	13.3473976356187	9.9769830503079	11.8274712556687	10.9255172849368	11.8738809638246
"ATAD5"	165.461068015824	150.476036995467	150.033997249986	180.627151142921	147.574967838294	174.507042995566	337.038836171135	297.525627295791	309.169098288365	344.836495276386	318.280728817223	326.531726505177
"ATAT1"	5.68772421304396	4.83487019510891	6.70543004469212	3.39613795327749	4.26069460950455	4.72972222687023	7.53627211314339	7.28039871033747	5.63406101664446	3.94249041855624	3.48175825563918	3.74964662015514
"ATE1"	61.3240083333649	64.6384953776868	60.5584150911257	66.1852001127101	65.8470985105248	73.8033739151209	59.2434724449883	51.8526174814036	55.8711050817243	45.8643052025376	48.2643730609294	45.6207005452209
"ATF1"	66.8049062113891	64.2665822857554	55.6341149020549	59.4719041585569	55.3890299235591	67.1029340937214	55.1613250503689	50.4774310583398	58.4533830476863	56.3776129853543	53.7871620181502	50.151523544575
"ATF2"	80.3520311551847	72.7462007817925	72.1881453248886	63.8947814930579	55.0016940499678	69.7634028463359	78.712175403942	79.6799192186935	87.2105694868091	63.4740957387555	65.9132855981349	66.7124627835935
"ATF3"	1.65461068015824	1.56203498611211	1.15249578893146	2.60633842925947	2.13034730475227	1.77364583507634	15.9099077944138	16.7449170337762	17.0195593211135	30.2257598755979	33.2567943728294	37.1839956498718
"ATF4"	256.051002754488	222.180881119851	261.930861120786	271.770016214601	240.535577500211	213.822859006425	463.166723620271	479.454701735224	468.331322008571	561.93630099155	537.031195774968	605.099223327536
"ATF4P3"	22.0270046796066	17.628680557551	18.6494773118	19.2711083860397	17.5269482800073	19.2144965466603	31.9244860348435	37.5345000177399	34.039118642227	36.665160892573	45.2628573233094	40.3087011666677
"ATF4P4"	12.202753766167	13.9839322566227	10.2676897559348	14.5323112419316	14.3314273228789	9.16383681456108	24.7022252597478	31.7101810494699	21.0103525412366	24.4434405950487	33.0166731138198	28.5910554786829
"ATF5"	5.17065837549451	4.9092528134952	4.81952784462246	8.37187495459102	10.6517365237614	6.50336806194657	19.5733734049696	25.2387155291699	21.8319864394973	90.8086959740788	102.651838226604	112.489398604654
"ATF6"	186.660767355352	168.625395881722	175.28413226203	150.851709087442	122.107634149664	132.038078833461	189.976859518823	192.283419271913	201.53505761622	217.099805715164	228.715499206643	228.103502726104
"ATF6B"	25.1293997049033	27.0752730926099	27.2408095565617	23.8519456253442	29.3406924245427	21.3822859006425	36.0066334294628	40.8511260968936	32.5132271168858	27.3346002353233	37.3388557759926	43.7458772351433
"ATF7"	6.41161638561319	7.51264445701539	5.65770660020898	5.29165681092074	8.32772128221343	8.37554977674937	9.52501058744511	5.33895905424748	6.92519999962549	6.96506640611603	5.28266769821118	7.03058741279089
"ATF7IP"	61.0137688308352	61.1425123135312	57.9391064799179	61.446402968602	52.8713467452155	67.8912211315331	107.496548058309	94.8878631913984	99.4177016895388	105.264494175452	108.05456655432	109.208457812018
"ATF7IP2"	30.1966449128879	33.1746478002858	29.9648905122179	36.9626177240434	34.5697267180255	37.0494907771502	40.1934512700981	38.2625398887736	38.2646644047103	45.9957215498228	49.705100614987	47.3392885794586
"ATG10"	11.3754484260879	11.3805406131025	12.677453678246	12.2418926222793	9.39289493458957	9.360908574014	9.94369237150863	12.2148911695662	11.1507457621088	13.273051075806	11.5258204324607	12.1863515155042
"ATG101"	11.6856879286176	10.0416534821493	12.677453678246	11.9259728126721	13.169419702105	11.4301620482697	9.83902192549275	9.62630496144621	11.7376271180093	7.22789910068644	7.56381965880237	7.96799906782967
"ATG12"	70.0107144041957	70.5891048485901	70.9308771915089	64.9215208742813	55.9700337339461	69.566331086883	66.3610627740681	56.868003259636	66.5523457591127	70.3077457975863	69.5151044832789	61.2442281292006
"ATG13"	20.3723939994484	22.6123159894324	25.3549073564921	22.9831661489244	27.9850168669731	23.1559317357188	24.2835434756842	26.0476487192074	22.1841152530376	35.0881647251506	33.496915631839	32.4969373746779
"ATG14"	69.4936485666462	73.0437312553377	68.9402026469909	70.2921576376038	68.1711137520728	72.7194792381298	65.5236992059411	60.1846293387898	65.9654644032123	116.434883694694	110.936021662435	109.364693087858
"ATG16L1"	48.2939492271187	44.5551884133883	44.4234740460853	39.3320162960974	39.1209232327236	43.5528588390967	47.1017007071462	47.5652715742048	45.5419932178761	41.1333167002701	37.8190982940118	40.4649364425075
"ATG16L2"	30.5068844154176	27.0008904742236	26.2978584565269	23.6150057681388	21.6908089211141	20.002783584472	14.9678737802709	17.6347435428174	16.0805491516727	10.7761404773871	9.84497161939355	13.2799984463828
"ATG2A"	12.9266459387363	11.6780710866477	12.1535919560045	13.5055718607082	15.0092651016637	14.3862384400636	17.1659531466044	16.0168771627424	17.2543118634737	24.4434405950487	21.4908526813591	29.9971729612411
"ATG2B"	132.679093915189	118.417128470975	129.91770711591	149.430069944209	116.878599856182	141.004843888569	194.791700035553	182.414434353456	187.567281345789	340.89400485783	314.19866741406	323.250785712541
"ATG3"	108.894065387914	112.020223289754	94.7141993812762	103.85863740837	105.936361427227	108.980682977468	106.554514044166	113.331539924253	102.938989824942	98.1680114220504	104.932990187195	97.8032826757132
"ATG4A"	31.3341897554967	27.3728035661551	30.6982969233561	44.5446931546164	37.2810778331648	41.7792130040204	50.4511549796543	50.7201110153511	50.2370440650798	162.299188897232	149.59554436298	161.70351049419
"ATG4B"	38.2628719786594	35.5548915886471	42.642344190464	37.6734372956596	44.2531235578086	38.4289930933206	52.2305525619243	56.7871099406323	52.9366983022219	49.4125465792382	48.1443124314246	56.5571698540067
"ATG4C"	42.9164645166044	39.6459355998931	41.0707590237392	38.2262969624722	32.1488775080798	36.9509548974237	25.1209070438113	23.2972758730799	27.7007999985019	23.9177752059079	20.0501251273015	17.4983508940573
"ATG4D"	6.61844272063297	9.0746794431275	6.70543004469212	11.8469928602703	10.5549025553635	8.37554977674937	12.3511126298739	11.4868512985325	11.5028745756491	16.5584597579362	16.9285487601767	27.8098790994839
"ATG5"	116.029573946097	109.788744738165	99.3241825370021	103.779657455968	87.7315753684345	108.192395939657	79.9682207561326	77.4149062865885	76.1771999958804	74.9073179525686	72.0363777028797	67.3374038869527
"ATG7"	23.6816153597649	22.4635507526599	23.2594604675258	22.5882663869154	19.2699597111683	20.5939988628308	35.901962983447	38.6670064837924	35.9171389811085	31.4085070011647	30.4953998942191	30.1534082370809
"ATG9A"	18.2007174817407	20.45522005623	21.1640135785595	20.2978477672631	27.3071790881882	20.4954629831043	21.9807936633349	21.4367295359937	24.5316406766394	34.1682502941541	30.9756424122383	43.5896419593035
"ATG9B"	7.54916122822199	9.0002968247412	8.38178755586515	5.92349643013515	8.90872509260042	8.27701389702291	6.69890854501634	7.92754526236747	7.39470508434586	3.54824137670062	6.96351651127837	7.03058741279089
"ATIC"	62.8752058460133	67.6881827315248	79.7317541251673	76.8474936869534	95.5751268086588	79.3213831798029	78.8168458499579	76.1206131825285	88.2669559274299	73.4617381324313	82.2415312107876	83.5858725742916
"ATL1"	0.827305340079122	1.56203498611211	0.419089377793258	1.89551885764325	1.06517365237614	1.47803819589695	2.09340892031761	0.728039871033747	1.05638644062084	1.05133077828166	0.960485036038396	1.56235275839797
"ATL2"	104.240472849969	97.2924648492686	87.4849076143425	105.122316646799	84.3423864745105	99.8168461629072	113.776774819262	104.352381514837	108.925179655126	125.108362615518	120.300750763809	113.426810259693
"ATL3"	115.202268606018	121.913111535131	100.267133637037	108.834374409683	106.517365237614	123.366921417532	126.965251017263	111.066526992148	125.475233891519	127.473856866652	127.384327904592	123.58210318928
"ATM"	973.324732603087	880.615819075298	827.596748797235	932.042418293666	706.016463588583	897.070649029721	1045.3437443606	951.305431484097	1033.49806774072	930.690571473844	861.795198585451	798.206024265525
